ZIP	Name	Rate
553313204	State, Hennepin, Hennepin Transit	7.525
553313205	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313206	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313207	State, Hennepin, Hennepin Transit	7.525
553313217	State, Hennepin, Hennepin Transit	7.525
553313218	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313219	State, Hennepin, Hennepin Transit	7.525
553313220	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313245	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313246	State, Hennepin, Hennepin Transit	7.525
553313247	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313250	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313251	State, Hennepin, Hennepin Transit	7.525
553313258	State, Hennepin, Hennepin Transit	7.525
553313259	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313260	State, Hennepin, Hennepin Transit	7.525
553313261	State, Hennepin, Hennepin Transit	7.525
553313262	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313263	State, Hennepin, Hennepin Transit	7.525
553313264	State, Hennepin, Hennepin Transit	7.525
553313265	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313266	State, Hennepin, Hennepin Transit	7.525
553313269	State, Hennepin, Hennepin Transit	7.525
553313270	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313274	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313300	State, Hennepin, Hennepin Transit	7.525
553313310	State, Hennepin, Hennepin Transit	7.525
553313311	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313312	State, Hennepin, Hennepin Transit	7.525
553313313	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313314	State, Hennepin, Hennepin Transit	7.525
553313315	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313319	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313320	State, Hennepin, Hennepin Transit	7.525
553313321	State, Hennepin, Hennepin Transit	7.525
553313322	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313348	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313349	State, Hennepin, Hennepin Transit	7.525
553313351	State, Hennepin, Hennepin Transit	7.525
553313352	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313353	State, Hennepin, Hennepin Transit	7.525
553313354	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313356	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313357	State, Hennepin, Hennepin Transit	7.525
553313358	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313389	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313390	State, Hennepin, Hennepin Transit	7.525
553313394	State, Hennepin, Hennepin Transit	7.525
553313395	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313396	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313600	State, Hennepin, Hennepin Transit	7.525
553313609	State, Hennepin, Hennepin Transit	7.525
553313800	State, Carver Transit	7.375
553314000	State, Hennepin, Hennepin Transit	7.525
553314406	State, Hennepin, Hennepin Transit	7.525
553314407	State, Hennepin, Hennepin Transit, Excelsior	8.025
553314408	State, Hennepin, Hennepin Transit	7.525
553314504	State, Hennepin, Hennepin Transit	7.525
553314505	State, Carver Transit	7.375
553314507	State, Carver Transit	7.375
553314508	State, Hennepin, Hennepin Transit	7.525
553314509	State, Hennepin, Hennepin Transit	7.525
553314510	State, Carver Transit	7.375
553314511	State, Hennepin, Hennepin Transit, Excelsior	8.025
553314512	State, Carver Transit	7.375
553314513	State, Hennepin, Hennepin Transit, Excelsior	8.025
553314514	State, Hennepin, Hennepin Transit	7.525
553314515	State, Hennepin, Hennepin Transit, Excelsior	8.025
553314519	State, Hennepin, Hennepin Transit	7.525
553314520	State, Carver Transit	7.375
553314522	State, Hennepin, Hennepin Transit	7.525
553314525	State, Hennepin, Hennepin Transit	7.525
553314527	State, Hennepin, Hennepin Transit, Excelsior	8.025
553314528	State, Hennepin, Hennepin Transit, Excelsior	8.025
553314529	State, Hennepin, Hennepin Transit	7.525
553314537	State, Hennepin, Hennepin Transit	7.525
553314538	State, Hennepin, Hennepin Transit, Excelsior	8.025
553314539	State, Hennepin, Hennepin Transit	7.525
553314552	State, Hennepin, Hennepin Transit	7.525
553314553	State, Carver Transit	7.375
553314554	State, Carver Transit	7.375
553314555	State, Hennepin, Hennepin Transit	7.525
553315001	State, Hennepin, Hennepin Transit	7.525
553315002	State, Carver Transit	7.375
553315003	State, Hennepin, Hennepin Transit	7.525
553315606	State, Hennepin, Hennepin Transit	7.525
553315700	State, Carver Transit	7.375
553315800	State, Carver Transit	7.375
553316001	State, Hennepin, Hennepin Transit	7.525
553316212	State, Hennepin, Hennepin Transit	7.525
553316400	State, Carver Transit	7.375
553316508	State, Carver Transit	7.375
553316600	State, Hennepin, Hennepin Transit	7.525
553317402	State, Hennepin, Hennepin Transit	7.525
553317403	State, Carver Transit	7.375
553317407	State, Carver Transit	7.375
553317500	State, Hennepin, Hennepin Transit	7.525
553317501	State, Hennepin, Hennepin Transit	7.525
553317502	State, Carver Transit	7.375
553317504	State, Carver Transit	7.375
553317505	State, Hennepin, Hennepin Transit	7.525
553317506	State, Hennepin, Hennepin Transit	7.525
553317507	State, Carver Transit	7.375
553317508	State, Hennepin, Hennepin Transit	7.525
553317510	State, Hennepin, Hennepin Transit	7.525
553317511	State	6.875
553317512	State, Hennepin, Hennepin Transit	7.525
553317516	State, Hennepin, Hennepin Transit	7.525
553317550	State, Carver Transit	7.375
553317555	State, Carver Transit	7.375
553317600	State, Hennepin, Hennepin Transit	7.525
553317605	State, Hennepin, Hennepin Transit	7.525
553317606	State, Carver Transit	7.375
553317708	State, Carver Transit	7.375
553317709	State, Hennepin, Hennepin Transit	7.525
553317710	State, Carver Transit	7.375
553317715	State, Carver Transit	7.375
553317716	State, Hennepin, Hennepin Transit	7.525
553317718	State, Hennepin, Hennepin Transit	7.525
553317720	State, Carver Transit	7.375
553317775	State, Carver Transit	7.375
553317776	State, Hennepin, Hennepin Transit	7.525
553317777	State, Carver Transit	7.375
553317778	State, Hennepin, Hennepin Transit	7.525
553317780	State, Hennepin, Hennepin Transit	7.525
553317781	State, Carver Transit	7.375
553317850	State, Carver Transit	7.375
553317900	State, Hennepin, Hennepin Transit	7.525
553317979	State, Hennepin, Hennepin Transit	7.525
553318000	State, Carver Transit	7.375
553318064	State, Carver Transit	7.375
553318102	State, Hennepin, Hennepin Transit	7.525
553318108	State, Hennepin, Hennepin Transit	7.525
553318109	State, Carver Transit	7.375
553318110	State, Hennepin, Hennepin Transit	7.525
553318200	State, Hennepin, Hennepin Transit	7.525
553318201	State, Carver Transit	7.375
553318215	State, Carver Transit	7.375
553318216	State, Hennepin, Hennepin Transit	7.525
553318217	State, Carver Transit	7.375
553318218	State, Carver Transit	7.375
553318219	State, Hennepin, Hennepin Transit	7.525
553318227	State, Hennepin, Hennepin Transit	7.525
553318228	State, Carver Transit	7.375
553318229	State, Hennepin, Hennepin Transit	7.525
553318233	State, Hennepin, Hennepin Transit	7.525
553318234	State, Carver Transit	7.375
553318236	State, Hennepin, Hennepin Transit	7.525
553318246	State, Hennepin, Hennepin Transit	7.525
553318247	State, Carver Transit	7.375
553318300	State, Hennepin, Hennepin Transit	7.525
553318310	State, Hennepin, Hennepin Transit	7.525
553318311	State, Carver Transit	7.375
553318312	State, Hennepin, Hennepin Transit	7.525
553318335	State, Hennepin, Hennepin Transit	7.525
553318336	State, Carver Transit	7.375
553318337	State, Hennepin, Hennepin Transit	7.525
553318353	State, Hennepin, Hennepin Transit	7.525
553318354	State, Carver Transit	7.375
553318355	State, Hennepin, Hennepin Transit	7.525
553318654	State, Hennepin, Hennepin Transit	7.525
553318658	State, Carver Transit	7.375
553318659	State, Hennepin, Hennepin Transit	7.525
553318799	State, Hennepin, Hennepin Transit	7.525
553318800	State, Carver Transit	7.375
553318801	State, Hennepin, Hennepin Transit	7.525
553318802	State, Carver Transit	7.375
553318806	State, Carver Transit	7.375
553318807	State, Hennepin, Hennepin Transit	7.525
553318808	State, Carver Transit	7.375
553318810	State, Carver Transit	7.375
553318811	State	6.875
553318812	State, Carver Transit	7.375
553318826	State, Carver Transit	7.375
553318827	State, Hennepin, Hennepin Transit	7.525
553318828	State, Carver Transit	7.375
553318830	State, Carver Transit	7.375
553318831	State, Hennepin, Hennepin Transit	7.525
553318832	State, Carver Transit	7.375
553318872	State, Carver Transit	7.375
553318874	State, Hennepin, Hennepin Transit	7.525
553318882	State, Carver Transit	7.375
553318894	State, Carver Transit	7.375
553318895	State, Hennepin, Hennepin Transit	7.525
553318896	State, Carver Transit	7.375
553318899	State, Carver Transit	7.375
553318901	State, Hennepin, Hennepin Transit	7.525
553318916	State, Hennepin, Hennepin Transit	7.525
553318917	State, Carver Transit	7.375
553318918	State, Hennepin, Hennepin Transit	7.525
553318992	State, Hennepin, Hennepin Transit	7.525
553318993	State, Carver Transit	7.375
553318995	State, Carver Transit	7.375
553318996	State, Hennepin, Hennepin Transit	7.525
553318999	State, Hennepin, Hennepin Transit	7.525
553319000	State, Carver Transit	7.375
553319026	State, Carver Transit	7.375
553319027	State, Hennepin, Hennepin Transit	7.525
553319029	State, Hennepin, Hennepin Transit	7.525
553319031	State, Carver Transit	7.375
553319039	State, Carver Transit	7.375
553319041	State, Hennepin, Hennepin Transit	7.525
553319042	State, Carver Transit	7.375
553319051	State, Carver Transit	7.375
553319052	State, Hennepin, Hennepin Transit	7.525
553319053	State, Carver Transit	7.375
553319057	State, Carver Transit	7.375
553319058	State, Hennepin, Hennepin Transit	7.525
553319059	State, Hennepin, Hennepin Transit	7.525
553319060	State, Carver Transit	7.375
553319080	State, Carver Transit	7.375
553319081	State, Hennepin, Hennepin Transit	7.525
553319092	State, Hennepin, Hennepin Transit	7.525
553319093	State, Carver Transit	7.375
553319099	State, Carver Transit	7.375
553319100	State, Hennepin, Hennepin Transit	7.525
553319144	State, Hennepin, Hennepin Transit	7.525
553319145	State	6.875
553319146	State, Hennepin, Hennepin Transit	7.525
553319600	State, Hennepin, Hennepin Transit	7.525
553319602	State, Carver Transit	7.375
553319607	State, Carver Transit	7.375
553319608	State, Hennepin, Hennepin Transit	7.525
553319610	State, Carver Transit	7.375
553319618	State, Carver Transit	7.375
553319619	State, Hennepin, Hennepin Transit	7.525
553319628	State, Hennepin, Hennepin Transit	7.525
553319629	State, Carver Transit	7.375
553319635	State, Carver Transit	7.375
553319636	State, Hennepin, Hennepin Transit	7.525
553319641	State, Hennepin, Hennepin Transit	7.525
553319642	State, Carver Transit	7.375
553319645	State, Carver Transit	7.375
553319646	State, Hennepin, Hennepin Transit	7.525
553319647	State, Hennepin, Hennepin Transit	7.525
553319648	State, Carver Transit	7.375
553319649	State, Carver Transit	7.375
553319651	State, Hennepin, Hennepin Transit	7.525
553319652	State, Carver Transit	7.375
553319662	State, Carver Transit	7.375
553319664	State, Hennepin, Hennepin Transit	7.525
553319667	State, Carver Transit	7.375
553319671	State, Carver Transit	7.375
553319672	State, Hennepin, Hennepin Transit	7.525
553319673	State, Carver Transit	7.375
553319682	State, Carver Transit	7.375
553319684	State, Hennepin, Hennepin Transit	7.525
553319685	State, Carver Transit	7.375
553319692	State, Carver Transit	7.375
553319693	State, Hennepin, Hennepin Transit	7.525
553319700	State, Carver Transit	7.375
553319701	State, Carver Transit	7.375
553319702	State, Hennepin, Hennepin Transit, Excelsior	8.025
553319703	State, Carver Transit	7.375
553319741	State, Carver Transit	7.375
553319742	State, Hennepin, Hennepin Transit	7.525
553319743	State, Hennepin, Hennepin Transit	7.525
553319745	State, Carver Transit	7.375
553319746	State, Carver Transit	7.375
553319755	State, Hennepin, Hennepin Transit	7.525
553319757	State, Carver Transit	7.375
553319772	State, Carver Transit	7.375
553319773	State, Hennepin, Hennepin Transit, Excelsior	8.025
553319775	State, Carver Transit	7.375
553319781	State, Carver Transit	7.375
553319782	State	6.875
553319788	State, Carver Transit	7.375
553319789	State, Hennepin, Hennepin Transit	7.525
553319790	State, Carver Transit	7.375
553319795	State, Carver Transit	7.375
553319796	State	6.875
553319797	State, Carver Transit	7.375
553319998	State, Hennepin, Hennepin Transit, Excelsior	8.025
553319999	State, Hennepin, Hennepin Transit, Excelsior	8.025
553320001	State	6.875
553322052	State	6.875
553322053	State, Nicollet Co	7.375
553322054	State, Nicollet Co	7.375
553322055	State	6.875
553323198	State	6.875
553323200	State, Nicollet Co	7.375
553323222	State, Nicollet Co	7.375
553323300	State	6.875
553324531	State	6.875
553324532	State, Nicollet Co	7.375
553324533	State	6.875
553326002	State	6.875
553326900	State, Nicollet Co	7.375
553326940	State, Nicollet Co	7.375
553329635	State	6.875
553331010	State	6.875
553331011	State, Brown	7.375
553331012	State	6.875
553331022	State	6.875
553331023	State, Redwood	7.375
553331024	State, Redwood	7.375
553331026	State	6.875
553331156	State	6.875
553331157	State, Brown	7.375
553331158	State, Brown	7.375
553331159	State	6.875
553331160	State, Brown	7.375
553331162	State	6.875
553331164	State	6.875
553331165	State, Brown	7.375
553331167	State	6.875
553331198	State	6.875
553331199	State, Redwood	7.375
553331200	State	6.875
553342110	State	6.875
553342111	State, Nicollet Co	7.375
553342112	State	6.875
553342190	State	6.875
553342191	State, McLeod County Transit	7.375
553342192	State	6.875
553342252	State	6.875
553342253	State, McLeod County Transit	7.375
553342254	State	6.875
553342327	State	6.875
553342328	State, Nicollet Co	7.375
553342335	State, Nicollet Co	7.375
553342336	State	6.875
553342339	State	6.875
553342340	State, Nicollet Co	7.375
553342351	State, Nicollet Co	7.375
553342352	State	6.875
553342353	State, Nicollet Co	7.375
553342354	State	6.875
553352039	State	6.875
553352040	State, Nicollet Co	7.375
553352041	State, Nicollet Co	7.375
553352042	State	6.875
553352118	State	6.875
553352119	State, Nicollet Co	7.375
553352123	State, Nicollet Co	7.375
553352124	State	6.875
553352125	State, Nicollet Co	7.375
553352128	State, Nicollet Co	7.375
553352129	State	6.875
553352130	State, Nicollet Co	7.375
553352131	State	6.875
553352132	State	6.875
553352133	State, Nicollet Co	7.375
553352143	State, Nicollet Co	7.375
553352144	State	6.875
553352155	State	6.875
553352156	State, Nicollet Co	7.375
553352194	State, Nicollet Co	7.375
553352195	State	6.875
553352196	State, Nicollet Co	7.375
553352197	State	6.875
553352199	State	6.875
553352200	State, Nicollet Co	7.375
553352202	State, Nicollet Co	7.375
553352600	State	6.875
553359999	State	6.875
553360001	State, McLeod County Transit	7.375
